Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
PROD_557382,Item_277,Beauty,711.65,0.26,0.12,697,SUP_90,18-24,Australia,Male,37.06,Overnight,0.09,Spring,56
PROD_279635,Item_227,Electronics,860.19,0.49,0.05,718,SUP_55,45-54,Asia,Male,15.41,Overnight,0.07,Autumn,5
PROD_257462,Item_233,Electronics,1067.41,0.35,0.05,766,SUP_87,45-54,Europe,Male,6.53,Overnight,0.02,Autumn,36
PROD_450808,Item_40,Clothing,1003.77,0.47,0.16,156,SUP_57,35-44,Asia,Male,34.15,Standard,0.11,Spring,12
PROD_806938,Item_323,Sports,731.93,0.16,0.12,640,SUP_75,18-24,Europe,Male,22.22,Standard,0.17,Winter,96
PROD_310097,Item_153,Sports,469.13,0.17,0.12,569,SUP_87,25-34,Europe,Male,41.77,Overnight,0.24,Winter,46
PROD_728138,Item_127,Sports,606.33,0.43,0.05,404,SUP_13,55+,Australia,Non-binary,17.2,Standard,0.13,Summer,71
PROD_762212,Item_237,Home Decor,923.64,0.07,0.08,398,SUP_12,55+,Europe,Male,38.18,Standard,0.18,Spring,74
PROD_620498,Item_486,Clothing,1053.67,0.47,0.12,706,SUP_12,55+,South America,Male,3.09,Standard,0.22,Autumn,96
PROD_326058,Item_493,Sports,129.02,0.25,0.08,928,SUP_84,45-54,Asia,Female,35.23,Express,0.14,Summer,63
PROD_757911,Item_55,Sports,464.9,0.46,0.08,933,SUP_78,18-24,Europe,Male,31.16,Express,0.04,Summer,96
PROD_958379,Item_468,Clothing,932.46,0.17,0.12,402,SUP_37,18-24,Australia,Male,24.63,Standard,0.21,Summer,43
PROD_685289,Item_436,Electronics,520.82,0.36,0.08,899,SUP_32,25-34,Australia,Female,41.15,Standard,0.14,Winter,47
PROD_280231,Item_172,Sports,402.01,0.24,0.12,587,SUP_39,45-54,Australia,Female,42.51,Standard,0.19,All-Year,90
PROD_222775,Item_109,Electronics,496.53,0.31,0.16,88,SUP_71,25-34,North America,Male,41.98,Overnight,0.16,Summer,17
PROD_657531,Item_354,Sports,725.4,0.25,0.12,865,SUP_96,18-24,Asia,Non-binary,27.71,Express,0.02,Autumn,44
PROD_777160,Item_469,Beauty,1199.77,0.48,0.12,592,SUP_60,55+,Australia,Female,24.33,Overnight,0.04,Winter,31
PROD_962371,Item_184,Home Decor,594.13,0.35,0.12,185,SUP_50,45-54,South America,Female,13.57,Standard,0.07,All-Year,23
PROD_419972,Item_439,Sports,254.15,0.13,0.16,837,SUP_95,45-54,Australia,Male,8.97,Standard,0.07,All-Year,85
PROD_361716,Item_368,Beauty,199.6,0.45,0.08,779,SUP_73,45-54,North America,Female,25.96,Overnight,0.21,Summer,49
PROD_500455,Item_471,Clothing,55.61,0.15,0.16,894,SUP_52,55+,Asia,Male,8.39,Standard,0.15,Summer,58
PROD_368854,Item_198,Beauty,672.79,0.19,0.08,78,SUP_85,45-54,Europe,Non-binary,9.4,Express,0.02,Winter,2
PROD_514600,Item_371,Clothing,655.76,0.05,0.12,144,SUP_67,35-44,Asia,Non-binary,17.34,Express,0.1,Summer,66
PROD_271918,Item_373,Sports,250.25,0.45,0.12,640,SUP_68,45-54,Europe,Male,10.03,Standard,0.14,Winter,13
PROD_319055,Item_461,Clothing,835.92,0.14,0.16,13,SUP_49,55+,Europe,Non-binary,23.57,Express,0.06,All-Year,95
PROD_400135,Item_497,Beauty,890.62,0.13,0.16,630,SUP_55,45-54,Australia,Male,30.54,Standard,0.01,Autumn,72
PROD_834417,Item_87,Home Decor,314.62,0.46,0.16,1,SUP_71,35-44,South America,Female,32.01,Standard,0.1,Autumn,15
PROD_500187,Item_201,Electronics,416.2,0.4,0.16,515,SUP_58,35-44,South America,Female,24.91,Standard,0.12,Spring,88
PROD_522355,Item_337,Electronics,1188.61,0.07,0.12,755,SUP_88,45-54,Australia,Male,24.44,Express,0.23,Spring,68
PROD_971877,Item_322,Home Decor,452.25,0.38,0.12,65,SUP_32,18-24,North America,Male,22.42,Overnight,0.23,Spring,61
PROD_308139,Item_275,Electronics,914.16,0.46,0.05,245,SUP_53,18-24,Europe,Female,12.55,Express,0.13,Autumn,76
PROD_180257,Item_211,Sports,546.01,0.04,0.16,601,SUP_53,25-34,South America,Male,30.13,Express,0.12,Summer,58
PROD_577958,Item_391,Sports,953.05,0.41,0.16,429,SUP_28,35-44,Asia,Female,30.25,Overnight,0.16,Winter,94
PROD_924143,Item_118,Beauty,923.98,0.27,0.08,689,SUP_53,18-24,North America,Male,13.0,Express,0.06,Autumn,20
PROD_106530,Item_191,Beauty,802.97,0.33,0.08,571,SUP_20,25-34,Australia,Female,32.12,Standard,0.07,Spring,39
PROD_373260,Item_42,Clothing,1026.46,0.25,0.12,231,SUP_69,18-24,North America,Non-binary,38.89,Express,0.0,Spring,60
PROD_690082,Item_42,Beauty,1127.37,0.35,0.05,435,SUP_47,45-54,South America,Non-binary,27.57,Standard,0.02,Summer,50
PROD_310545,Item_315,Sports,698.08,0.02,0.16,352,SUP_12,35-44,Australia,Female,7.05,Standard,0.04,Spring,72
PROD_757258,Item_276,Beauty,288.78,0.38,0.05,687,SUP_25,18-24,South America,Female,16.07,Express,0.16,Spring,84
PROD_628423,Item_329,Electronics,481.36,0.02,0.05,678,SUP_18,45-54,Europe,Female,5.99,Overnight,0.05,Winter,72
PROD_471616,Item_17,Clothing,911.18,0.23,0.12,382,SUP_50,25-34,North America,Female,14.99,Express,0.03,Summer,9
PROD_578336,Item_283,Clothing,782.81,0.08,0.05,709,SUP_47,45-54,Europe,Female,11.11,Express,0.15,All-Year,40
PROD_875158,Item_431,Sports,217.47,0.41,0.16,59,SUP_78,25-34,Asia,Non-binary,25.85,Express,0.16,All-Year,11
PROD_713375,Item_258,Beauty,66.23,0.16,0.12,925,SUP_74,18-24,Europe,Female,20.21,Standard,0.01,Spring,74
PROD_820391,Item_63,Electronics,821.14,0.23,0.05,469,SUP_44,55+,North America,Male,33.08,Standard,0.19,Spring,83
PROD_919812,Item_62,Beauty,305.04,0.21,0.12,410,SUP_44,45-54,Asia,Non-binary,17.61,Overnight,0.15,Winter,63
PROD_379215,Item_100,Home Decor,602.11,0.39,0.12,82,SUP_85,55+,South America,Female,8.65,Overnight,0.1,All-Year,38
PROD_120074,Item_19,Beauty,897.36,0.24,0.08,73,SUP_94,35-44,Asia,Male,12.15,Express,0.25,Summer,96
PROD_846084,Item_17,Sports,677.39,0.39,0.12,310,SUP_57,55+,North America,Non-binary,25.47,Overnight,0.0,Summer,63
PROD_692131,Item_325,Beauty,104.55,0.04,0.05,453,SUP_17,35-44,Australia,Male,21.34,Express,0.14,Autumn,70
PROD_139901,Item_423,Clothing,226.77,0.1,0.08,25,SUP_36,18-24,Asia,Female,3.83,Standard,0.04,Autumn,0
PROD_373349,Item_466,Electronics,267.1,0.28,0.16,425,SUP_18,18-24,South America,Male,11.03,Express,0.08,Summer,13
PROD_892338,Item_373,Sports,313.15,0.47,0.16,376,SUP_39,45-54,Asia,Male,14.76,Express,0.03,Autumn,44
PROD_495807,Item_246,Home Decor,680.66,0.04,0.16,242,SUP_23,55+,Europe,Non-binary,33.19,Express,0.17,Winter,20
PROD_687275,Item_251,Electronics,607.24,0.02,0.16,834,SUP_32,35-44,Australia,Male,33.41,Express,0.1,Spring,44
PROD_442829,Item_455,Electronics,247.78,0.08,0.16,627,SUP_38,35-44,North America,Male,32.01,Overnight,0.25,Summer,71
PROD_472598,Item_81,Clothing,85.73,0.32,0.05,322,SUP_35,55+,Australia,Non-binary,37.19,Express,0.16,All-Year,80
PROD_467631,Item_39,Clothing,209.86,0.2,0.12,179,SUP_95,18-24,Europe,Female,39.58,Standard,0.23,All-Year,61
PROD_678688,Item_36,Clothing,1181.34,0.41,0.08,773,SUP_24,18-24,Australia,Male,5.06,Express,0.06,Summer,44
PROD_256222,Item_424,Sports,564.91,0.04,0.12,625,SUP_82,35-44,Europe,Female,23.2,Standard,0.08,Autumn,53
PROD_131852,Item_429,Beauty,1041.48,0.1,0.12,265,SUP_90,45-54,Asia,Non-binary,8.41,Overnight,0.09,Autumn,78
PROD_613012,Item_388,Electronics,1019.26,0.15,0.05,549,SUP_82,18-24,North America,Female,17.22,Express,0.21,Summer,1
PROD_939188,Item_486,Beauty,616.27,0.31,0.05,379,SUP_76,25-34,Europe,Male,30.52,Standard,0.05,Summer,12
PROD_477501,Item_409,Beauty,849.49,0.34,0.05,76,SUP_25,35-44,Europe,Male,27.87,Express,0.24,Summer,28
PROD_743340,Item_197,Clothing,235.34,0.06,0.08,613,SUP_22,55+,Asia,Female,7.53,Express,0.01,Winter,27
PROD_156481,Item_158,Beauty,827.63,0.47,0.05,523,SUP_90,55+,Europe,Female,34.55,Overnight,0.22,All-Year,7
PROD_887715,Item_204,Electronics,330.5,0.17,0.12,813,SUP_33,35-44,North America,Male,35.84,Standard,0.11,Winter,34
PROD_133691,Item_196,Electronics,999.31,0.36,0.08,48,SUP_71,35-44,South America,Non-binary,7.98,Standard,0.13,Winter,23
PROD_494341,Item_216,Home Decor,105.05,0.26,0.05,253,SUP_66,18-24,Australia,Male,28.47,Standard,0.25,Spring,6
PROD_298137,Item_285,Sports,928.9,0.11,0.05,858,SUP_45,35-44,Europe,Male,42.64,Express,0.22,Winter,27
PROD_650458,Item_457,Beauty,124.42,0.42,0.05,379,SUP_69,35-44,Australia,Female,6.04,Overnight,0.23,All-Year,85
PROD_632726,Item_196,Sports,1058.02,0.41,0.12,248,SUP_95,25-34,Australia,Male,9.08,Express,0.15,Autumn,89
PROD_906527,Item_307,Sports,368.52,0.2,0.05,71,SUP_82,55+,South America,Female,34.92,Overnight,0.24,All-Year,80
PROD_771514,Item_152,Sports,787.0,0.29,0.12,446,SUP_31,18-24,Europe,Non-binary,16.49,Overnight,0.17,Summer,62
PROD_501220,Item_14,Sports,587.57,0.13,0.08,505,SUP_93,45-54,North America,Male,43.09,Standard,0.2,Summer,5
PROD_896184,Item_325,Electronics,442.73,0.34,0.05,708,SUP_12,18-24,Europe,Non-binary,28.85,Overnight,0.18,Summer,10
PROD_155426,Item_146,Beauty,776.3,0.15,0.16,252,SUP_45,55+,Australia,Non-binary,22.78,Standard,0.2,Winter,37
PROD_339968,Item_426,Home Decor,1137.29,0.42,0.16,995,SUP_91,45-54,Asia,Male,16.52,Express,0.16,Spring,65
PROD_388963,Item_57,Sports,54.32,0.11,0.12,869,SUP_45,35-44,South America,Female,12.28,Express,0.18,Autumn,62
PROD_595384,Item_211,Home Decor,1103.03,0.01,0.05,298,SUP_19,25-34,North America,Female,29.95,Overnight,0.11,Winter,31
PROD_978483,Item_268,Electronics,732.85,0.13,0.05,733,SUP_30,25-34,North America,Male,27.46,Standard,0.18,Summer,25
PROD_621121,Item_210,Electronics,969.74,0.1,0.16,59,SUP_98,55+,Australia,Female,17.39,Standard,0.07,All-Year,94
PROD_255289,Item_17,Clothing,463.73,0.25,0.08,356,SUP_58,55+,North America,Female,41.46,Express,0.16,Summer,31
PROD_361501,Item_286,Sports,568.85,0.1,0.08,156,SUP_18,25-34,Australia,Non-binary,34.76,Overnight,0.13,All-Year,34
PROD_619165,Item_344,Clothing,1043.28,0.38,0.12,341,SUP_88,45-54,North America,Female,13.18,Standard,0.22,Autumn,1
PROD_319780,Item_203,Home Decor,500.74,0.12,0.16,973,SUP_61,45-54,North America,Female,42.56,Standard,0.17,Summer,2
PROD_395138,Item_99,Beauty,643.92,0.35,0.12,893,SUP_57,18-24,Australia,Male,34.49,Overnight,0.15,Autumn,32
PROD_770396,Item_279,Clothing,29.13,0.29,0.12,201,SUP_69,35-44,South America,Non-binary,40.58,Express,0.08,Summer,6
PROD_832635,Item_209,Electronics,194.52,0.49,0.08,778,SUP_59,45-54,North America,Female,7.86,Standard,0.22,Summer,84
PROD_197756,Item_129,Sports,771.82,0.5,0.16,34,SUP_48,35-44,Europe,Male,3.42,Standard,0.01,All-Year,47
PROD_542632,Item_335,Home Decor,861.79,0.43,0.12,766,SUP_25,55+,Asia,Female,23.2,Overnight,0.22,Spring,88
PROD_195665,Item_288,Electronics,701.21,0.38,0.08,534,SUP_37,45-54,Australia,Non-binary,21.27,Overnight,0.16,All-Year,79
PROD_756005,Item_252,Beauty,176.26,0.19,0.08,455,SUP_15,45-54,North America,Non-binary,39.4,Standard,0.05,Winter,22
PROD_262002,Item_265,Sports,537.26,0.38,0.05,916,SUP_70,45-54,South America,Non-binary,9.4,Standard,0.23,Autumn,80
PROD_361691,Item_271,Beauty,429.34,0.48,0.16,164,SUP_15,18-24,Europe,Non-binary,3.01,Overnight,0.08,Autumn,96
PROD_706123,Item_412,Beauty,597.32,0.01,0.16,27,SUP_75,55+,Australia,Non-binary,24.76,Overnight,0.04,Spring,81
PROD_222232,Item_408,Sports,1045.04,0.27,0.05,371,SUP_49,25-34,Europe,Non-binary,9.64,Standard,0.08,Summer,86
PROD_842849,Item_188,Sports,932.15,0.11,0.12,862,SUP_80,18-24,Asia,Male,4.13,Overnight,0.24,Autumn,8
PROD_545358,Item_419,Beauty,105.37,0.28,0.08,313,SUP_71,18-24,South America,Non-binary,2.95,Standard,0.19,Spring,66
PROD_343051,Item_214,Home Decor,1068.92,0.23,0.08,564,SUP_37,45-54,Australia,Female,8.12,Overnight,0.23,Winter,47
PROD_257547,Item_283,Sports,568.76,0.29,0.08,283,SUP_89,18-24,Australia,Female,18.16,Standard,0.07,Autumn,34
PROD_512104,Item_211,Electronics,893.92,0.28,0.05,297,SUP_56,25-34,North America,Female,40.01,Standard,0.02,Winter,61
PROD_668020,Item_365,Clothing,172.35,0.48,0.08,474,SUP_18,18-24,Europe,Female,34.7,Overnight,0.14,All-Year,23
PROD_836983,Item_76,Home Decor,806.51,0.28,0.12,999,SUP_61,18-24,Australia,Non-binary,24.8,Express,0.12,Autumn,69
PROD_408449,Item_148,Sports,287.41,0.42,0.12,596,SUP_24,45-54,Europe,Non-binary,20.5,Standard,0.18,Autumn,82
PROD_801397,Item_321,Sports,528.87,0.16,0.05,968,SUP_43,55+,Asia,Male,21.6,Express,0.14,Summer,77
PROD_633634,Item_213,Home Decor,25.15,0.22,0.12,348,SUP_29,25-34,North America,Non-binary,40.04,Express,0.1,Winter,2
PROD_887019,Item_433,Clothing,186.17,0.24,0.16,635,SUP_87,45-54,Asia,Female,33.16,Overnight,0.0,All-Year,5
PROD_112763,Item_109,Beauty,115.04,0.14,0.16,444,SUP_69,18-24,North America,Male,9.4,Standard,0.12,Spring,80
PROD_290237,Item_129,Electronics,291.49,0.19,0.08,206,SUP_67,25-34,North America,Male,42.41,Express,0.03,All-Year,35
PROD_862841,Item_10,Sports,124.52,0.3,0.08,416,SUP_84,35-44,Europe,Male,35.24,Standard,0.23,Autumn,85
PROD_956047,Item_47,Clothing,831.83,0.29,0.16,438,SUP_76,18-24,North America,Male,3.47,Standard,0.23,Winter,52
PROD_529332,Item_379,Electronics,39.7,0.32,0.12,164,SUP_11,55+,Asia,Non-binary,23.6,Express,0.2,Autumn,3
PROD_745275,Item_315,Home Decor,743.2,0.18,0.05,558,SUP_59,18-24,Asia,Male,30.07,Express,0.04,Spring,9
PROD_316823,Item_96,Sports,173.15,0.16,0.08,419,SUP_23,55+,Asia,Non-binary,4.62,Standard,0.04,Spring,95
PROD_191353,Item_446,Beauty,1134.47,0.31,0.08,370,SUP_65,35-44,Europe,Male,17.18,Express,0.14,Autumn,48
PROD_321373,Item_103,Home Decor,1120.05,0.07,0.16,667,SUP_78,45-54,Europe,Non-binary,29.88,Express,0.18,Autumn,42
PROD_457792,Item_380,Sports,274.48,0.13,0.16,265,SUP_53,45-54,South America,Non-binary,37.09,Standard,0.23,Autumn,67
PROD_649844,Item_342,Clothing,739.23,0.02,0.05,278,SUP_55,45-54,Australia,Female,44.02,Express,0.22,Winter,12
PROD_945474,Item_146,Electronics,38.47,0.04,0.08,987,SUP_15,25-34,South America,Non-binary,7.23,Express,0.04,Summer,82
PROD_642387,Item_368,Electronics,1118.49,0.12,0.12,481,SUP_17,55+,South America,Male,29.19,Standard,0.25,Spring,42
PROD_471233,Item_430,Sports,629.97,0.01,0.12,516,SUP_48,18-24,North America,Male,40.39,Express,0.04,Winter,47
PROD_276168,Item_416,Home Decor,56.65,0.12,0.16,81,SUP_53,25-34,North America,Non-binary,32.83,Overnight,0.21,Spring,89
PROD_827346,Item_27,Beauty,414.29,0.33,0.05,118,SUP_36,25-34,South America,Non-binary,29.19,Standard,0.15,Autumn,29
PROD_768590,Item_220,Clothing,96.84,0.03,0.16,773,SUP_25,18-24,Australia,Non-binary,11.22,Overnight,0.17,Spring,42
PROD_522225,Item_18,Sports,474.57,0.22,0.05,636,SUP_48,35-44,South America,Non-binary,37.06,Standard,0.15,All-Year,30
PROD_302041,Item_167,Clothing,805.56,0.46,0.12,937,SUP_10,45-54,Europe,Female,26.19,Overnight,0.22,Spring,50
PROD_133866,Item_433,Electronics,566.52,0.4,0.05,302,SUP_60,35-44,Asia,Female,6.79,Overnight,0.16,All-Year,37
PROD_205400,Item_477,Beauty,463.55,0.15,0.12,214,SUP_72,35-44,South America,Female,42.23,Express,0.21,Winter,75
PROD_970678,Item_82,Clothing,147.39,0.46,0.05,27,SUP_42,45-54,North America,Female,44.5,Standard,0.04,Winter,18
PROD_439119,Item_428,Sports,297.7,0.16,0.16,780,SUP_59,35-44,Australia,Female,25.12,Standard,0.22,All-Year,22
PROD_535071,Item_72,Beauty,124.67,0.04,0.12,497,SUP_63,25-34,North America,Non-binary,35.39,Express,0.25,Spring,49
PROD_443701,Item_310,Home Decor,969.96,0.5,0.08,536,SUP_36,18-24,Europe,Female,27.08,Express,0.17,Winter,45
PROD_237488,Item_479,Sports,166.61,0.44,0.08,518,SUP_90,25-34,North America,Female,20.15,Overnight,0.24,Spring,40
PROD_696804,Item_254,Clothing,716.47,0.23,0.12,193,SUP_88,25-34,North America,Non-binary,19.59,Standard,0.05,Summer,73
PROD_286987,Item_162,Beauty,414.57,0.33,0.08,591,SUP_95,55+,Australia,Non-binary,43.47,Express,0.21,Summer,78
PROD_511274,Item_327,Sports,275.04,0.34,0.12,441,SUP_28,45-54,Australia,Male,17.86,Express,0.04,All-Year,16
PROD_533934,Item_420,Beauty,769.16,0.1,0.16,833,SUP_37,45-54,North America,Male,23.09,Overnight,0.13,All-Year,51
PROD_394746,Item_402,Beauty,551.12,0.1,0.16,35,SUP_32,25-34,North America,Male,12.69,Overnight,0.17,Spring,12
PROD_567874,Item_38,Beauty,483.17,0.23,0.05,257,SUP_73,45-54,South America,Female,12.89,Express,0.17,Summer,23
PROD_571328,Item_443,Clothing,713.46,0.46,0.08,112,SUP_48,55+,Europe,Non-binary,17.32,Overnight,0.17,Summer,79
PROD_289139,Item_393,Sports,592.06,0.0,0.08,293,SUP_58,18-24,South America,Male,41.77,Standard,0.08,All-Year,29
PROD_258588,Item_201,Electronics,367.66,0.39,0.08,713,SUP_68,35-44,Australia,Male,19.05,Overnight,0.24,Autumn,43
PROD_753583,Item_494,Electronics,673.08,0.03,0.12,13,SUP_29,45-54,South America,Female,25.75,Standard,0.0,Spring,14
PROD_712257,Item_200,Clothing,805.05,0.24,0.16,666,SUP_70,25-34,South America,Male,25.47,Express,0.16,Spring,3
PROD_756449,Item_255,Clothing,36.9,0.32,0.08,910,SUP_18,45-54,North America,Non-binary,27.08,Express,0.22,Winter,51
PROD_305735,Item_179,Beauty,561.72,0.34,0.05,596,SUP_32,25-34,North America,Non-binary,37.26,Overnight,0.22,All-Year,73
PROD_765847,Item_35,Sports,73.93,0.03,0.08,139,SUP_16,35-44,Europe,Male,40.75,Express,0.18,Winter,45
PROD_362299,Item_82,Sports,227.75,0.21,0.05,370,SUP_40,45-54,Asia,Non-binary,10.98,Overnight,0.14,Autumn,58
PROD_223950,Item_389,Home Decor,674.81,0.29,0.08,426,SUP_69,35-44,Asia,Male,39.0,Overnight,0.11,Winter,45
PROD_429638,Item_398,Home Decor,1040.1,0.03,0.08,96,SUP_70,25-34,South America,Male,25.55,Overnight,0.11,Autumn,31
PROD_700517,Item_220,Electronics,1059.95,0.07,0.16,696,SUP_84,55+,Europe,Non-binary,41.75,Overnight,0.11,Winter,20
PROD_204648,Item_158,Home Decor,88.58,0.33,0.05,487,SUP_90,55+,Europe,Non-binary,41.39,Standard,0.17,All-Year,28
PROD_138547,Item_4,Home Decor,505.83,0.26,0.08,341,SUP_35,18-24,Australia,Female,18.75,Standard,0.18,Autumn,29
PROD_653083,Item_167,Electronics,701.69,0.08,0.05,869,SUP_91,25-34,North America,Female,30.03,Express,0.13,Spring,6
PROD_286368,Item_468,Electronics,180.75,0.27,0.05,491,SUP_63,25-34,Australia,Male,39.47,Overnight,0.19,All-Year,41
PROD_645735,Item_448,Home Decor,919.69,0.46,0.16,499,SUP_40,25-34,Asia,Non-binary,18.54,Express,0.13,All-Year,92
PROD_791958,Item_409,Sports,894.36,0.01,0.16,431,SUP_50,55+,Europe,Male,3.88,Overnight,0.02,Summer,73
PROD_846111,Item_412,Home Decor,1084.49,0.32,0.05,188,SUP_37,55+,Asia,Female,17.47,Express,0.21,Spring,49
PROD_356190,Item_204,Beauty,15.14,0.04,0.16,81,SUP_15,55+,North America,Male,17.71,Standard,0.22,Winter,85
PROD_306402,Item_194,Beauty,263.94,0.0,0.08,811,SUP_43,45-54,North America,Non-binary,36.69,Express,0.07,All-Year,16
PROD_352419,Item_235,Beauty,993.49,0.08,0.08,179,SUP_18,45-54,North America,Non-binary,15.31,Overnight,0.2,Winter,17
PROD_854105,Item_206,Clothing,806.34,0.21,0.16,957,SUP_21,55+,Asia,Female,40.44,Overnight,0.13,All-Year,4
PROD_974392,Item_150,Beauty,1073.8,0.4,0.05,897,SUP_25,35-44,Europe,Male,25.59,Express,0.03,Spring,60
PROD_949710,Item_159,Sports,73.33,0.14,0.08,860,SUP_80,45-54,Australia,Male,27.2,Express,0.1,All-Year,38
PROD_679365,Item_279,Clothing,718.37,0.31,0.12,966,SUP_40,45-54,Europe,Non-binary,36.7,Overnight,0.02,Winter,80
PROD_212782,Item_304,Clothing,685.01,0.21,0.05,414,SUP_42,45-54,Europe,Female,7.79,Express,0.2,Winter,97
PROD_727220,Item_404,Beauty,47.63,0.12,0.05,104,SUP_16,45-54,South America,Non-binary,2.77,Standard,0.05,Spring,67
PROD_543316,Item_381,Home Decor,618.66,0.26,0.12,380,SUP_12,18-24,Europe,Non-binary,4.43,Overnight,0.04,Winter,40
PROD_472013,Item_166,Electronics,733.38,0.4,0.12,721,SUP_29,45-54,Australia,Female,3.32,Overnight,0.05,Autumn,71
PROD_410925,Item_311,Home Decor,233.6,0.42,0.05,328,SUP_14,35-44,South America,Non-binary,32.1,Standard,0.06,All-Year,25
PROD_286339,Item_68,Home Decor,331.63,0.42,0.12,248,SUP_76,18-24,Europe,Male,12.53,Express,0.17,Autumn,88
PROD_575595,Item_463,Clothing,770.22,0.17,0.16,71,SUP_47,45-54,South America,Male,38.87,Standard,0.16,Summer,99
PROD_517168,Item_88,Clothing,564.62,0.4,0.16,672,SUP_88,25-34,Europe,Male,39.96,Overnight,0.03,Summer,38
PROD_940230,Item_217,Clothing,1030.33,0.11,0.05,132,SUP_65,18-24,North America,Non-binary,17.31,Standard,0.18,All-Year,74
PROD_198696,Item_1,Sports,414.15,0.37,0.16,239,SUP_32,45-54,North America,Female,10.38,Express,0.09,Winter,66
PROD_603650,Item_135,Sports,323.66,0.47,0.08,77,SUP_11,35-44,Europe,Female,23.45,Express,0.11,Spring,43
PROD_150939,Item_185,Electronics,1181.91,0.01,0.16,569,SUP_30,55+,South America,Female,37.08,Overnight,0.03,Summer,63
PROD_915948,Item_351,Clothing,1093.81,0.22,0.16,460,SUP_87,45-54,Australia,Female,31.45,Overnight,0.18,Winter,91
PROD_811886,Item_140,Beauty,39.65,0.32,0.12,124,SUP_23,25-34,North America,Female,3.11,Standard,0.09,Spring,38
PROD_241521,Item_106,Clothing,926.02,0.35,0.16,10,SUP_71,35-44,South America,Non-binary,2.31,Express,0.16,All-Year,55
PROD_674578,Item_133,Sports,136.85,0.09,0.05,467,SUP_20,18-24,Australia,Female,6.89,Standard,0.11,Winter,88
PROD_973093,Item_108,Clothing,37.84,0.49,0.16,406,SUP_13,35-44,South America,Male,16.48,Overnight,0.01,Autumn,85
PROD_435098,Item_178,Sports,332.07,0.31,0.16,940,SUP_56,45-54,Europe,Non-binary,25.09,Standard,0.18,All-Year,12
PROD_909178,Item_298,Clothing,326.87,0.08,0.05,26,SUP_29,25-34,North America,Male,37.16,Express,0.14,Summer,3
PROD_692278,Item_358,Beauty,984.09,0.01,0.05,206,SUP_61,35-44,North America,Female,8.14,Overnight,0.11,All-Year,27
PROD_683098,Item_380,Electronics,854.25,0.39,0.12,221,SUP_25,35-44,North America,Female,8.56,Standard,0.05,All-Year,82
PROD_742650,Item_396,Beauty,1178.02,0.04,0.08,311,SUP_54,55+,Europe,Male,39.14,Standard,0.16,Spring,2
PROD_576513,Item_359,Sports,855.26,0.07,0.16,381,SUP_17,55+,Australia,Male,41.73,Express,0.07,Summer,26
PROD_246295,Item_146,Home Decor,504.82,0.29,0.08,761,SUP_71,45-54,Australia,Non-binary,25.71,Express,0.11,Spring,60
PROD_565453,Item_450,Beauty,840.22,0.3,0.12,314,SUP_93,18-24,North America,Female,35.75,Standard,0.01,All-Year,74
PROD_757957,Item_74,Clothing,1199.35,0.34,0.05,207,SUP_30,18-24,Australia,Female,16.73,Express,0.19,Winter,5
PROD_821037,Item_463,Electronics,853.62,0.2,0.05,620,SUP_73,25-34,North America,Female,42.69,Overnight,0.02,Autumn,47
PROD_364803,Item_478,Clothing,915.21,0.39,0.05,295,SUP_39,45-54,Australia,Male,40.91,Standard,0.22,Autumn,94
PROD_186516,Item_108,Clothing,1126.35,0.49,0.12,401,SUP_45,18-24,North America,Female,38.53,Standard,0.22,Spring,55
PROD_174567,Item_122,Beauty,140.81,0.14,0.16,434,SUP_14,35-44,Australia,Non-binary,2.56,Overnight,0.24,Winter,28
PROD_901469,Item_17,Electronics,847.22,0.35,0.12,572,SUP_94,45-54,South America,Non-binary,24.5,Express,0.23,Autumn,71
PROD_226498,Item_196,Home Decor,1021.71,0.46,0.05,121,SUP_47,35-44,North America,Male,3.15,Overnight,0.24,Winter,74
PROD_802098,Item_327,Clothing,1145.48,0.34,0.16,750,SUP_96,25-34,North America,Male,31.13,Overnight,0.22,Spring,72
PROD_564894,Item_318,Electronics,257.11,0.34,0.05,105,SUP_28,45-54,Asia,Non-binary,9.89,Standard,0.03,Summer,30
PROD_636397,Item_297,Home Decor,607.2,0.11,0.05,790,SUP_83,25-34,North America,Male,29.5,Overnight,0.11,Winter,64
PROD_384154,Item_479,Clothing,818.26,0.27,0.12,35,SUP_36,55+,Australia,Male,6.21,Express,0.02,Winter,70
PROD_895219,Item_499,Electronics,300.72,0.28,0.12,549,SUP_22,25-34,South America,Female,34.53,Standard,0.14,Summer,73
PROD_863760,Item_252,Beauty,722.57,0.35,0.08,71,SUP_18,55+,South America,Non-binary,33.24,Express,0.13,All-Year,8
PROD_239544,Item_487,Clothing,312.81,0.5,0.05,567,SUP_26,45-54,Australia,Female,2.2,Overnight,0.23,All-Year,62
PROD_346183,Item_119,Clothing,403.48,0.02,0.16,166,SUP_53,35-44,Europe,Non-binary,36.06,Overnight,0.24,All-Year,76
PROD_778743,Item_162,Electronics,532.61,0.03,0.05,220,SUP_54,35-44,North America,Female,9.04,Express,0.06,Spring,26
PROD_423853,Item_198,Clothing,637.38,0.04,0.16,75,SUP_97,35-44,South America,Non-binary,6.7,Standard,0.15,All-Year,17
